##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
regulation of seed germination	Gene Ontology	GO:0010029	18	117	0.395153469519	0.98893381094	Barthea17829|Barthea21111|Barthea25043|Barthea36444|Barthea22350|Barthea31138|Barthea29525|Barthea20750|Barthea13625|Barthea19642|Barthea21150|Barthea39147|Barthea22744|Barthea41076|Barthea25802|Barthea45976|Barthea19520|Barthea22965	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010029
vacuolar membrane	Gene Ontology	GO:0005774	146	1014	0.395188866891	0.98893381094	Barthea22064|Barthea44690|Barthea17454|Barthea27135|Barthea37893|Barthea31647|Barthea23599|Barthea33216|Barthea44844|Barthea04053|Barthea08163|Barthea33502|Barthea01780|Barthea08296|Barthea22684|Barthea20649|Barthea21068|Barthea37829|Barthea42082|Barthea36540|Barthea05877|Barthea08676|Barthea29099|Barthea08574|Barthea25907|Barthea43684|Barthea21116|Barthea42067|Barthea35684|Barthea19789|Barthea32024|Barthea17507|Barthea29584|Barthea23005|Barthea14579|Barthea07723|Barthea07061|Barthea38159|Barthea24130|Barthea36943|Barthea17284|Barthea21192|Barthea25092|Barthea02236|Barthea19899|Barthea21118|Barthea21119|Barthea16374|Barthea40729|Barthea22889|Barthea21117|Barthea21111|Barthea20779|Barthea09620|Barthea42739|Barthea09627|Barthea11689|Barthea23201|Barthea07266|Barthea19960|Barthea31759|Barthea04272|Barthea22933|Barthea31841|Barthea07871|Barthea38982|Barthea29073|Barthea43106|Barthea43027|Barthea25004|Barthea33622|Barthea17476|Barthea21105|Barthea21103|Barthea44140|Barthea30175|Barthea23047|Barthea12328|Barthea35485|Barthea39557|Barthea13635|Barthea12289|Barthea39403|Barthea44812|Barthea37861|Barthea01614|Barthea08656|Barthea21133|Barthea20902|Barthea45017|Barthea21134|Barthea13842|Barthea12298|Barthea37608|Barthea03260|Barthea10536|Barthea27019|Barthea07361|Barthea31860|Barthea07281|Barthea07724|Barthea00287|Barthea02391|Barthea25308|Barthea46295|Barthea46296|Barthea35155|Barthea08640|Barthea25304|Barthea25307|Barthea17346|Barthea17983|Barthea13056|Barthea19692|Barthea19693|Barthea10249|Barthea12268|Barthea40367|Barthea21150|Barthea21153|Barthea36459|Barthea31896|Barthea27164|Barthea14409|Barthea10312|Barthea41244|Barthea43375|Barthea13287|Barthea17639|Barthea08614|Barthea21107|Barthea19845|Barthea21463|Barthea00142|Barthea07655|Barthea34928|Barthea07626|Barthea25160|Barthea26795|Barthea26417|Barthea21142|Barthea44992|Barthea29653|Barthea21096|Barthea21094|Barthea21889	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005774
carbohydrate binding	Gene Ontology	GO:0030246	19	124	0.396465594532	0.98893381094	Barthea08807|Barthea11804|Barthea10303|Barthea42457|Barthea17031|Barthea45470|Barthea28829|Barthea08800|Barthea20580|Barthea29156|Barthea10557|Barthea41204|Barthea38245|Barthea24406|Barthea27685|Barthea08510|Barthea19692|Barthea19693|Barthea25409	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030246
vacuolar transport	Gene Ontology	GO:0007034	7	42	0.398049785503	0.98893381094	Barthea29099|Barthea13774|Barthea09420|Barthea46136|Barthea46283|Barthea41221|Barthea43702	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007034
large ribosomal subunit rRNA binding	Gene Ontology	GO:0070180	4	22	0.399698370322	0.98893381094	Barthea34343|Barthea06768|Barthea44727|Barthea11901	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0070180
nuclear localization sequence binding	Gene Ontology	GO:0008139	4	22	0.399698370322	0.98893381094	Barthea41228|Barthea01391|Barthea13784|Barthea03009	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008139
nuclear import signal receptor activity	Gene Ontology	GO:0061608	4	22	0.399698370322	0.98893381094	Barthea41228|Barthea01391|Barthea13784|Barthea03009	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0061608
RNA polymerase II general transcription initiation factor activity	Gene Ontology	GO:0016251	4	22	0.399698370322	0.98893381094	Barthea22531|Barthea19392|Barthea15561|Barthea25140	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016251
gene silencing	Gene Ontology	GO:0016458	4	22	0.399698370322	0.98893381094	Barthea21077|Barthea31881|Barthea35268|Barthea05899	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016458
positive regulation of response to water deprivation	Gene Ontology	GO:1902584	4	22	0.399698370322	0.98893381094	Barthea39685|Barthea39705|Barthea42844|Barthea27147	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1902584
dipeptide transport	Gene Ontology	GO:0042938	4	22	0.399698370322	0.98893381094	Barthea38251|Barthea29250|Barthea05696|Barthea24130	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0042938
negative regulation of systemic acquired resistance	Gene Ontology	GO:0010113	2	9	0.399783555787	0.98893381094	Barthea25239|Barthea05645	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010113
ethylene binding	Gene Ontology	GO:0051740	2	9	0.399783555787	0.98893381094	Barthea16917|Barthea38696	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051740
UTP:glucose-1-phosphate uridylyltransferase activity	Gene Ontology	GO:0003983	2	9	0.399783555787	0.98893381094	Barthea28989|Barthea04783	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003983
ceramide metabolic process	Gene Ontology	GO:0006672	2	9	0.399783555787	0.98893381094	Barthea13471|Barthea12467	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006672
Rho GDP-dissociation inhibitor activity	Gene Ontology	GO:0005094	2	9	0.399783555787	0.98893381094	Barthea25110|Barthea09011	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005094
L-serine metabolic process	Gene Ontology	GO:0006563	2	9	0.399783555787	0.98893381094	Barthea20101|Barthea34889	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006563
endoplasmic reticulum tubular network organization	Gene Ontology	GO:0071786	2	9	0.399783555787	0.98893381094	Barthea24377|Barthea08568	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071786
hydrogen sulfide biosynthetic process	Gene Ontology	GO:0070814	2	9	0.399783555787	0.98893381094	Barthea26990|Barthea20803	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0070814
nuclear replication fork	Gene Ontology	GO:0043596	2	9	0.399783555787	0.98893381094	Barthea29752|Barthea15000	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043596
biotin binding	Gene Ontology	GO:0009374	2	9	0.399783555787	0.98893381094	Barthea23030|Barthea11324	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009374
adenylylsulfate kinase activity	Gene Ontology	GO:0004020	2	9	0.399783555787	0.98893381094	Barthea26990|Barthea20803	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004020
photoreactive repair	Gene Ontology	GO:0000719	2	9	0.399783555787	0.98893381094	Barthea29253|Barthea46199	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000719
cellular response to freezing	Gene Ontology	GO:0071497	2	9	0.399783555787	0.98893381094	Barthea31808|Barthea10721	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071497
long-day photoperiodism	Gene Ontology	GO:0048571	2	9	0.399783555787	0.98893381094	Barthea21440|Barthea36997	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048571
quercetin 3'-O-glucosyltransferase activity	Gene Ontology	GO:0080045	2	9	0.399783555787	0.98893381094	Barthea26128|Barthea44294	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0080045
Rab-protein geranylgeranyltransferase complex	Gene Ontology	GO:0005968	2	9	0.399783555787	0.98893381094	Barthea01799|Barthea25645	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005968
ribose phosphate metabolic process	Gene Ontology	GO:0019693	2	9	0.399783555787	0.98893381094	Barthea21522|Barthea45104	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019693
pentacyclic triterpenoid biosynthetic process	Gene Ontology	GO:0019745	2	9	0.399783555787	0.98893381094	Barthea19005|Barthea35418	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019745
cycloartenol synthase activity	Gene Ontology	GO:0016871	2	9	0.399783555787	0.98893381094	Barthea19005|Barthea35418	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016871
fatty acid elongase activity	Gene Ontology	GO:0009922	2	9	0.399783555787	0.98893381094	Barthea26977|Barthea17513	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009922
cell adhesion	Gene Ontology	GO:0007155	2	9	0.399783555787	0.98893381094	Barthea32954|Barthea44930	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007155
cytochrome-b5 reductase activity, acting on NAD(P)H	Gene Ontology	GO:0004128	2	9	0.399783555787	0.98893381094	Barthea22337|Barthea19169	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004128
monopolar cell growth	Gene Ontology	GO:0042814	2	9	0.399783555787	0.98893381094	Barthea42887|Barthea27951	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0042814
RNA polymerase binding	Gene Ontology	GO:0070063	2	9	0.399783555787	0.98893381094	Barthea36493|Barthea21940	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0070063
ethylene receptor activity	Gene Ontology	GO:0038199	2	9	0.399783555787	0.98893381094	Barthea16917|Barthea38696	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0038199
detoxification of copper ion	Gene Ontology	GO:0010273	2	9	0.399783555787	0.98893381094	Barthea09239|Barthea24352	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010273
endoplasmic reticulum tubular network	Gene Ontology	GO:0071782	2	9	0.399783555787	0.98893381094	Barthea24377|Barthea08568	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071782
omega-3 fatty acid desaturase activity	Gene Ontology	GO:0042389	2	9	0.399783555787	0.98893381094	Barthea09742|Barthea27222	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0042389
acetyl-CoA C-acyltransferase activity	Gene Ontology	GO:0003988	2	9	0.399783555787	0.98893381094	Barthea13842|Barthea41244	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003988
phytochrome binding	Gene Ontology	GO:0010313	2	9	0.399783555787	0.98893381094	Barthea41192|Barthea11331	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010313
serine-type endopeptidase inhibitor activity	Gene Ontology	GO:0004867	2	9	0.399783555787	0.98893381094	Barthea10627|Barthea43343	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004867
NAD(P)H oxidase H2O2-forming activity	Gene Ontology	GO:0016174	2	9	0.399783555787	0.98893381094	Barthea36602|Barthea04844	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016174
dihydrolipoyllysine-residue acetyltransferase activity	Gene Ontology	GO:0004742	2	9	0.399783555787	0.98893381094	Barthea25514|Barthea27768	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004742
C-20 gibberellin 2-beta-dioxygenase activity	Gene Ontology	GO:0052635	2	9	0.399783555787	0.98893381094	Barthea01441|Barthea37822	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0052635
stomatal opening	Gene Ontology	GO:1990069	2	9	0.399783555787	0.98893381094	Barthea04965|Barthea35301	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1990069
GID complex	Gene Ontology	GO:0034657	2	9	0.399783555787	0.98893381094	Barthea36659|Barthea45278	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0034657
post-chaperonin tubulin folding pathway	Gene Ontology	GO:0007023	2	9	0.399783555787	0.98893381094	Barthea36199|Barthea44565	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007023
Rho protein signal transduction	Gene Ontology	GO:0007266	2	9	0.399783555787	0.98893381094	Barthea25110|Barthea09011	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007266
triglyceride metabolic process	Gene Ontology	GO:0006641	2	9	0.399783555787	0.98893381094	Barthea39494|Barthea25084	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006641
UDP-glucose metabolic process	Gene Ontology	GO:0006011	2	9	0.399783555787	0.98893381094	Barthea28989|Barthea04783	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006011
glucose transmembrane transport	Gene Ontology	GO:1904659	2	9	0.399783555787	0.98893381094	Barthea13892|Barthea38142	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1904659
nectar secretion	Gene Ontology	GO:0071836	2	9	0.399783555787	0.98893381094	Barthea31586|Barthea37917	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0071836
dodecenoyl-CoA delta-isomerase activity	Gene Ontology	GO:0004165	2	9	0.399783555787	0.98893381094	Barthea22302|Barthea11677	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004165
response to water deprivation	Gene Ontology	GO:0009414	88	607	0.401991329427	0.98893381094	Barthea22064|Barthea13773|Barthea16924|Barthea23086|Barthea22574|Barthea25051|Barthea20713|Barthea33461|Barthea12002|Barthea08163|Barthea01027|Barthea26724|Barthea04965|Barthea17441|Barthea15258|Barthea44764|Barthea39560|Barthea04441|Barthea12018|Barthea35352|Barthea08077|Barthea16003|Barthea40635|Barthea39462|Barthea20865|Barthea28656|Barthea12141|Barthea44866|Barthea13820|Barthea19429|Barthea40953|Barthea17044|Barthea25234|Barthea10219|Barthea35301|Barthea20868|Barthea25301|Barthea28375|Barthea25802|Barthea11759|Barthea41238|Barthea46079|Barthea25004|Barthea01443|Barthea27056|Barthea02043|Barthea14514|Barthea36198|Barthea17253|Barthea17866|Barthea12244|Barthea10585|Barthea31879|Barthea17385|Barthea17771|Barthea45017|Barthea05958|Barthea19583|Barthea22508|Barthea13848|Barthea22503|Barthea00281|Barthea24221|Barthea32064|Barthea29590|Barthea35150|Barthea17230|Barthea13613|Barthea35023|Barthea26235|Barthea08878|Barthea31701|Barthea10721|Barthea15358|Barthea41063|Barthea17327|Barthea10555|Barthea12379|Barthea31808|Barthea22569|Barthea02770|Barthea08588|Barthea26417|Barthea44992|Barthea08506|Barthea09192|Barthea17886|Barthea13871	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009414
regulation of cell growth	Gene Ontology	GO:0001558	8	49	0.402768612121	0.98893381094	Barthea06364|Barthea45063|Barthea27795|Barthea20674|Barthea27141|Barthea22950|Barthea10025|Barthea29584	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001558
ATP-dependent chromatin remodeling	Gene Ontology	GO:0043044	8	49	0.402768612121	0.98893381094	Barthea33875|Barthea26996|Barthea33869|Barthea33817|Barthea31881|Barthea20788|Barthea45123|Barthea33901	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043044
DNA methylation	Gene Ontology	GO:0006306	8	49	0.402768612121	0.98893381094	Barthea00150|Barthea19461|Barthea09873|Barthea21077|Barthea05663|Barthea05899|Barthea24637|Barthea31713	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006306
leaf senescence	Gene Ontology	GO:0010150	43	292	0.406675444016	0.98893381094	Barthea31362|Barthea09451|Barthea07218|Barthea15456|Barthea07459|Barthea16947|Barthea07578|Barthea10717|Barthea26287|Barthea17680|Barthea13973|Barthea22965|Barthea21194|Barthea43390|Barthea34979|Barthea32408|Barthea24874|Barthea31938|Barthea31891|Barthea38308|Barthea40504|Barthea43319|Barthea25232|Barthea46140|Barthea34055|Barthea17246|Barthea35160|Barthea25270|Barthea16399|Barthea29293|Barthea13471|Barthea45514|Barthea45670|Barthea33669|Barthea17034|Barthea42847|Barthea12014|Barthea12273|Barthea31742|Barthea31849|Barthea19235|Barthea25271|Barthea03672	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010150
ATPase activity	Gene Ontology	GO:0016887	83	573	0.40858726243	0.98893381094	Barthea38508|Barthea25611|Barthea35233|Barthea13738|Barthea39557|Barthea39462|Barthea39889|Barthea06145|Barthea13981|Barthea07061|Barthea10017|Barthea28302|Barthea22574|Barthea44559|Barthea17842|Barthea20902|Barthea17771|Barthea19429|Barthea21192|Barthea20839|Barthea07617|Barthea37941|Barthea41497|Barthea33466|Barthea24955|Barthea38533|Barthea46283|Barthea21153|Barthea21118|Barthea27108|Barthea01780|Barthea21133|Barthea04286|Barthea21117|Barthea21068|Barthea43376|Barthea21134|Barthea21119|Barthea34343|Barthea35594|Barthea25211|Barthea14409|Barthea10312|Barthea35301|Barthea44884|Barthea43375|Barthea42756|Barthea37608|Barthea05541|Barthea21142|Barthea37314|Barthea13716|Barthea21107|Barthea46378|Barthea11980|Barthea22569|Barthea03155|Barthea44812|Barthea46377|Barthea21105|Barthea31805|Barthea06768|Barthea30355|Barthea42994|Barthea00008|Barthea40367|Barthea41768|Barthea28689|Barthea29106|Barthea21116|Barthea19418|Barthea21094|Barthea25308|Barthea31881|Barthea43027|Barthea38215|Barthea08640|Barthea28933|Barthea41506|Barthea21103|Barthea25304|Barthea25307|Barthea21096	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016887
fructose 6-phosphate metabolic process	Gene Ontology	GO:0006002	5	29	0.408776170416	0.98893381094	Barthea28912|Barthea13748|Barthea41188|Barthea31298|Barthea39402	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006002
galactolipid biosynthetic process	Gene Ontology	GO:0019375	5	29	0.408776170416	0.98893381094	Barthea35257|Barthea22521|Barthea17250|Barthea35698|Barthea12032	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019375
nuclear chromosome, telomeric region	Gene Ontology	GO:0000784	5	29	0.408776170416	0.98893381094	Barthea22626|Barthea13475|Barthea08743|Barthea25343|Barthea21225	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000784
pentose-phosphate shunt	Gene Ontology	GO:0006098	5	29	0.408776170416	0.98893381094	Barthea18622|Barthea31811|Barthea10020|Barthea15216|Barthea45072	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006098
cis-Golgi network	Gene Ontology	GO:0005801	5	29	0.408776170416	0.98893381094	Barthea35059|Barthea03149|Barthea05181|Barthea33575|Barthea29526	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005801
