			Million years bins:
Rname	Rclass	Rfam	[0;0.3[	[0.3;0.6[	[0.6;0.9[	[0.9;1.2[	[1.2;1.5[	[1.5;1.8[	[1.8;2.1[	[2.1;2.4[	[2.4;2.7[	[2.7;3[	[3;3.3[	[3.3;3.6[	[3.6;3.9[	[3.9;4.2[	[4.2;4.5[	[4.5;4.8[	[4.8;5.1[	[5.1;5.4[	[5.4;5.7[	[5.7;6[	[6;6.3[	[6.3;6.6[	[6.6;6.9[	[6.9;7.2[	[7.2;7.5[	[7.5;7.8[	[7.8;8.1[	[8.1;8.4[	[8.4;8.7[	[8.7;9[	[9;9.3[	[9.3;9.6[	[9.6;9.9[	[9.9;10.2[	[10.2;10.5[	[10.5;10.8[	[10.8;11.1[	[11.1;11.4[	[11.4;11.7[	[11.7;12[	[12;12.3[	[12.3;12.6[	[12.6;12.9[	[12.9;13.2[	[13.2;13.5[	[13.5;13.8[	[13.8;14.1[	[14.1;14.4[	[14.4;14.7[	[14.7;15[	[15;15.3[	[15.3;15.6[	[15.6;15.9[	[15.9;16.2[	[16.2;16.5[	[16.5;16.8[	[16.8;17.1[	[17.1;17.4[	[17.4;17.7[	[17.7;18[	[18;18.3[	[18.3;18.6[	[18.6;18.9[	[18.9;19.2[	[19.2;19.5[	[19.5;19.8[	[19.8;20.1[	[20.1;20.4[	[20.4;20.7[	[20.7;21[	[21;21.3[	[21.3;21.6[	[21.6;21.9[	[21.9;22.2[	[22.2;22.5[	[22.5;22.8[	[22.8;23.1[	[23.1;23.4[	[23.4;23.7[	[23.7;24[	[24;24.3[	[24.3;24.6[	[24.6;24.9[	[24.9;25.2[	[25.2;25.5[	[25.5;25.8[	[25.8;26.1[	[26.1;26.4[	[26.4;26.7[	[26.7;27[	[27;27.3[	[27.3;27.6[	[27.6;27.9[	[27.9;28.2[	[28.2;28.5[	[28.5;28.8[	[28.8;29.1[	[29.1;29.4[	[29.4;29.7[	[29.7;30[
TE_00000193	Unknown	Unknown	0	0	0	0	0	0	422	0	119	87	634	515	414	1226	538	1071	541	1615	1492	1688	2463	1595	2476	625	519	820	503	556	105	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000788	DNA	DTM	504	0	0	0	29	0	0	35	0	0	89	0	173	0	132	507	371	866	1122	1523	1111	918	2078	636	3064	1871	2904	4682	3755	2942	3433	3552	2520	610	1002	950	790	80	239	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000023	Unknown	Unknown	0	0	191	0	96	4545	3619	2517	779	551	700	358	0	98	545	353	87	1231	359	359	842	1471	959	0	214	1092	341	956	217	629	677	220	0	442	245	513	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000375	DNA	DTM	1750	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000655_INT	LTR	Copia	668	0	50	41	0	48	0	406	981	490	679	0	478	265	127	96	104	0	158	136	279	53	0	138	0	18	0	94	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000063	Unknown	Unknown	0	0	0	0	0	79	84	169	0	829	407	934	1025	197	996	556	914	1133	434	880	988	577	159	502	0	0	233	78	82	82	0	304	240	0	242	82	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000432	DNA	DTM	1251	244	0	0	108	89	207	482	93	157	467	33	0	0	0	0	50	130	50	0	120	49	0	83	0	43	16	0	0	0	126	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000896	DNA	DTM	1220	0	0	70	0	0	465	1029	5612	5758	3228	1366	984	737	408	200	29	0	0	0	513	84	273	93	0	204	31	22	223	0	82	0	4	0	0	13	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000548_LTR	LTR	Gypsy	2280	1956	3002	1252	1242	1180	1015	4133	1333	1120	3243	4770	3874	9252	10838	11207	8958	7324	10619	18412	27583	23975	19719	18930	15903	17415	17816	17531	17114	13522	13268	12026	13011	14366	11067	7979	4632	1220	403	469	72	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000664_INT	LTR	Gypsy	4618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	10	6019	0	150	0	265	0	253	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000632_INT	LTR	Gypsy	9995	0	0	0	0	0	42	0	1164	1064	10604	28917	25607	9403	2170	2515	1031	2441	2123	464	532	977	245	1270	435	2838	2048	4645	894	1477	0	372	220	6343	0	435	1303	1026	178	178	1266	1518	1066	479	173	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000177	Unknown	Unknown	0	0	0	0	0	49	0	157	0	314	125	128	0	418	126	1608	882	2418	801	582	1532	554	788	1204	660	1111	323	620	534	473	729	227	406	0	492	0	217	92	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000620_INT	LTR	Gypsy	3054	0	0	0	0	0	90	23	1237	4974	10650	12924	13259	9424	5783	3704	3079	5069	2048	2283	727	1333	1388	523	1279	1411	1870	1191	482	678	2426	868	3442	4410	2808	8443	3620	2510	1651	1070	563	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000697_LTR	LTR	Copia	150	0	0	0	0	45	852	699	1185	2809	2643	2796	6759	4921	1916	2343	853	1294	634	1299	1545	1215	1110	1153	857	1162	642	387	526	137	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000689_LTR	LTR	Gypsy	401	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	380	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000582	MITE	DTA	548	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	129	0	108	0	50	119	262	211	416	143	694	50	426	165	543	201	335	192	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000330	DNA	DTM	2527	0	88	0	113	96	0	366	126	120	0	931	564	276	0	51	61	75	0	776	75	70	0	65	0	0	87	0	113	10	331	77	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000786_INT	LTR	Gypsy	4614	0	0	0	4612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4600	0	0	0	171	0	0	0	1742	2507	1451	7932	9311	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000883_INT	LTR	Gypsy	4499	0	0	0	0	0	0	0	0	0	0	0	1393	0	0	0	0	0	70	0	0	0	0	0	0	1317	567	4599	0	0	1643	3941	1703	0	0	4955	11609	275	4599	1185	0	0	0	145	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000886_INT	LTR	Gypsy	1111	0	0	605	0	449	485	0	618	0	38	0	193	105	381	691	1193	511	90	219	90	401	138	232	78	240	286	200	594	171	159	0	365	496	221	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001047_LTR	LTR	Gypsy	17282	0	0	0	0	2217	2568	380	1981	1573	1070	5769	1116	1712	897	2100	1580	1448	4965	746	2244	2491	2963	2829	5778	5851	6162	5954	6295	8771	4030	3128	2814	962	408	228	293	249	155	173	399	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000980_INT	LTR	Gypsy	37244	0	46697	134068	63158	45551	17002	60996	31479	17836	41360	46189	36859	31107	22290	20121	17455	22516	24485	21728	50624	23315	18532	31428	31230	43416	45889	67621	27450	38142	29181	26228	31588	39561	19868	5388	2792	11873	198	1489	3795	3010	2544	2370	1050	2133	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000160	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	202	207	0	207	282	149	334	427	433	660	475	947	200	303	142	341	0	150	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000605_LTR	LTR	Gypsy	193	0	0	0	198	0	0	0	0	393	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001058_LTR	LTR	Gypsy	426	0	0	426	0	0	0	0	0	0	0	34	0	0	0	0	0	345	0	125	0	0	0	0	352	827	0	0	0	314	0	302	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000882	MITE	DTM	225	0	224	0	0	0	413	0	1128	1020	725	2300	2115	1996	2133	2642	4015	4878	3738	4632	2456	3585	1123	1326	2896	1111	1573	1186	2103	889	735	236	477	354	121	146	234	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000278	Unknown	Unknown	953	0	1228	2440	4597	3223	1937	2194	543	2347	1547	1261	1817	5072	1450	5113	2050	1681	2405	827	1220	512	721	705	852	811	270	823	0	38	675	289	0	29	288	0	203	37	259	76	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000198	Unknown	Unknown	14525	3595	88	0	57	49	41	49	77	345	129	494	446	147	0	118	101	296	436	0	55	0	533	59	0	0	368	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000275	Unknown	Unknown	593	7651	43	3707	813	1422	2980	4689	201	565	345	101	1311	656	465	1477	121	280	208	421	251	636	463	0	246	60	0	47	0	94	0	77	71	72	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000610_INT	LTR	Copia	7858	0	0	0	0	5031	1677	4791	0	0	70	0	0	0	0	211	111	1164	0	1670	0	0	0	0	58	0	0	55	274	215	335	0	811	129	5	286	582	693	1421	2325	1040	2970	2112	2528	181	1130	37	545	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000895_LTR	LTR	Gypsy	418	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	813	810	68	0	0	0	0	325	0	327	515	610	273	317	320	302	302	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000363	DNA	DTM	918	0	0	82	0	0	0	0	115	154	646	0	0	0	114	82	86	0	0	0	0	130	0	0	0	0	0	138	337	0	0	228	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000473	DNA	DTM	2329	639	1031	487	0	0	0	260	155	0	0	0	0	0	0	0	0	0	0	0	0	0	65	13	0	0	37	0	0	0	117	0	80	115	806	0	96	0	233	209	276	124	217	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000386	DNA	DTM	1612	0	0	44	0	66	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	207	0	110	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000533_LTR	LTR	Copia	621	582	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000007	Unknown	Unknown	63	0	1324	20087	11624	5135	1883	1344	125	418	126	778	868	1479	1934	1318	952	490	735	580	473	1039	670	449	62	526	563	195	91	0	94	136	127	149	119	127	0	178	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000888	DNA	DTH	830	212	0	183	280	164	157	76	65	362	18	52	566	123	201	437	0	96	242	63	47	79	9	49	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000390_INT	LTR	Gypsy	6257	0	230	0	288	48	680	1156	184	485	901	690	1847	447	1768	1031	1208	859	802	508	1094	470	427	609	596	342	216	972	95	308	0	0	52	0	0	0	304	803	186	1377	2386	3452	5806	8238	2465	3553	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000342	DNA	DTC	2266	0	0	0	0	44	0	0	0	0	0	45	52	0	0	231	68	0	0	318	0	0	0	273	53	0	0	0	51	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001045_INT	LTR	Gypsy	4977	0	192	1132	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	10	408	0	0	0	1619	542	0	0	0	381	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000008	Unknown	Unknown	0	0	0	0	0	0	0	46	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000287	Unknown	Unknown	0	0	0	35	729	795	564	555	713	388	218	719	779	462	1454	349	654	306	366	689	843	201	411	687	431	0	114	98	0	0	0	0	0	112	158	0	81	0	98	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000006	Unknown	Unknown	400	3069	6912	2405	710	140	42	437	0	0	0	59	42	0	0	0	420	227	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000114	Unknown	Unknown	0	0	51	0	202	0	427	509	32	1087	1278	339	511	687	84	431	537	170	536	355	170	0	85	0	157	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000446	DNA	DTC	1051	330	0	0	138	959	0	99	4	83	35	21	0	114	47	0	0	52	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000035	Unknown	Unknown	0	78	0	0	0	0	0	0	0	120	493	650	983	1088	2917	2440	1477	1466	57	2407	476	1130	448	582	831	1973	618	209	531	443	230	548	0	33	0	138	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001057_INT	LTR	Copia	10291	0	59	0	0	4816	587	3304	9154	318	1304	5499	1595	3775	2863	5337	2489	644	157	909	442	2446	0	1780	1672	0	1018	360	0	1191	58	1685	3422	0	16	0	173	0	399	232	2026	2339	1455	2322	2506	485	582	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000590_LTR	LTR	Gypsy	9080	0	551	0	0	0	0	95	552	170	539	907	413	1603	1731	4124	1101	897	0	0	920	313	1356	2076	584	956	0	124	919	426	275	71	148	221	107	83	850	253	519	645	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000081	LTR	unknown	0	0	0	0	0	0	0	0	278	510	552	1099	1388	1606	3001	1107	1666	1383	1375	278	821	0	0	0	127	82	0	0	0	165	828	277	276	264	528	833	278	233	704	0	566	232	286	0	598	664	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000667_INT	LTR	Copia	63	0	0	0	0	0	0	0	0	0	0	106	0	21	0	63	65	64	1	5	10	0	19	86	0	10	0	94	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000663_INT	LTR	Copia	2217	0	0	0	0	0	0	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	154	88	0	0	0	1333	59	0	167	0	205	200	0	0	916	1387	1514	409	2255	1298	1105	673	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000107	LINE	unknown	0	0	0	0	0	0	293	0	95	431	355	829	964	450	435	1426	273	1073	1168	289	534	871	242	565	357	267	290	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000618_INT	LTR	Gypsy	4491	0	0	0	0	0	0	0	0	0	0	0	0	2469	2231	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	253	0	535	0	4472	0	0	0	3082	0	3	0	983	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000539	DNA	DTA	715	0	0	24	104	0	0	456	116	162	0	0	483	0	460	325	414	0	0	452	0	0	34	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000055	LTR	unknown	0	0	0	0	0	0	0	0	0	0	64	249	956	507	1920	1773	2206	2727	1835	1015	823	1471	626	1039	437	527	203	187	303	842	580	254	276	536	100	201	0	443	0	272	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000421_INT	LTR	Gypsy	683	0	0	0	283	365	0	79	0	0	119	0	79	0	79	0	0	0	0	52	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001078_INT	LTR	Gypsy	4584	4561	0	0	0	2257	4625	2707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	95	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
